delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,distance_km_normalized,package_weight_kg_normalized,delivery_cost_normalized
10657.0,xpressbees,electronics,ev van,same day,south,cold,45.6,14.7,3,8,no,delivered,5,372.1,0.14310051107325383,0.28720573183213916,0.1798458244646314
10658.0,dhl,furniture,van,standard,central,rainy,15.6,41.81,3,24,no,delivered,4,203.43,0.04088586030664395,0.8421699078812691,0.0701098699771745
10659.0,blue dart,documents,ev bike,same day,central,foggy,202.1,16.05,11,8,yes,delayed,2,1158.65,0.676320272572402,0.3148413510747185,0.6915717686284378
10660.0,dhl,groceries,ev bike,same day,west,hot,33.3,11.73,1,8,no,delivered,5,301.69,0.10119250425894377,0.22640736949846468,0.13403739050801886
10661.0,shadowfax,pharmacy,truck,standard,west,cold,289.7,38.0,8,24,no,delivered,4,1562.5,0.9747870528109029,0.7641760491299897,0.9543147888440033
10662.0,xpressbees,cosmetics,scooter,standard,west,clear,243.8,15.05,7,24,no,delivered,5,1264.15,0.8183986371379899,0.2943705220061412,0.7602096010730142
10663.0,ekart,electronics,bike,express,east,foggy,261.6,1.43,10,7,yes,delayed,2,1362.29,0.8790459965928451,0.01555783009211873,0.824059050135675
10664.0,xpressbees,clothing,bike,express,west,rainy,201.0,12.07,9,6,yes,delayed,3,1091.21,0.672572402044293,0.23336745138178094,0.6476956035093645
10665.0,ekart,documents,van,standard,north,foggy,164.0,40.66,9,24,no,delivered,5,941.98,0.5465076660988075,0.8186284544524052,0.5506072268676191
10666.0,ekart,furniture,van,two day,north,clear,205.7,31.06,6,16,no,delivered,4,1121.68,0.6885860306643953,0.6221084953940633,0.6675192504722672
10667.0,fedex,fragile items,scooter,same day,central,stormy,176.3,20.23,9,8,yes,delayed,2,1042.19,0.5884156729131176,0.4004094165813715,0.6158034087564438
10668.0,blue dart,clothing,ev bike,two day,north,cold,242.6,26.33,5,16,no,delivered,3,1291.99,0.8143100511073255,0.5252814738996928,0.778322181691564
10669.0,dhl,electronics,bike,two day,west,hot,56.4,9.58,1,16,no,delivered,3,310.74,0.1798977853492334,0.18239508700102353,0.13992528040018393
10670.0,dhl,pharmacy,van,same day,south,hot,40.6,13.34,2,8,no,delivered,4,343.02,0.12606473594548553,0.25936540429887406,0.16092650534151973
10671.0,ekart,automobile parts,van,two day,west,clear,203.7,4.4,4,16,no,delivered,5,1031.7,0.681771720613288,0.07635619242579325,0.6089786612460778
10672.0,xpressbees,fragile items,ev van,same day,east,clear,60.7,14.11,3,8,no,delivered,3,445.83,0.19454855195911416,0.27512794268167856,0.22781423570765147
10673.0,ekart,pharmacy,bike,two day,south,hot,294.0,13.16,12,16,no,delivered,5,1509.48,0.9894378194207838,0.25568065506653015,0.9198202118183025
10674.0,xpressbees,electronics,ev van,standard,west,stormy,45.8,21.95,6,24,no,delivered,4,294.85,0.14378194207836456,0.4356192425793244,0.1295873168215648
10675.0,xpressbees,pharmacy,ev bike,two day,central,clear,198.8,32.31,6,16,no,delivered,3,1090.93,0.665076660988075,0.647697031729785,0.6475134367502698
10676.0,shadowfax,furniture,ev bike,express,west,foggy,239.5,28.4,7,6,yes,delayed,3,1332.7,0.803747870528109,0.5676560900716479,0.8048079272727839
10677.0,ekart,furniture,ev bike,express,south,cold,86.0,37.99,3,3,no,delivered,5,593.97,0.2807495741056218,0.763971340839304,0.3241934631800643
10678.0,amazon logistics,furniture,ev bike,express,central,cold,201.6,13.56,3,6,no,delivered,4,1098.68,0.6746166950596253,0.2638689866939611,0.6525555524037814
10679.0,ekart,pharmacy,van,express,central,hot,287.1,8.97,6,7,no,delivered,5,1512.41,0.9659284497444635,0.1699078812691914,0.921726456833114
10680.0,ekart,cosmetics,truck,express,south,clear,286.1,34.66,5,7,no,delivered,3,1584.48,0.9625212947189098,0.6958034800409415,0.9686148794329303
10681.0,amazon logistics,clothing,van,express,west,rainy,45.3,3.94,3,2,yes,delayed,2,288.32,0.14207836456558773,0.0669396110542477,0.1253389277612512
10682.0,dhl,electronics,ev van,two day,west,clear,35.1,5.17,3,16,no,delivered,4,191.01,0.10732538330494037,0.09211873080859774,0.062029473020192134
10683.0,xpressbees,electronics,scooter,same day,west,clear,92.1,37.1,4,8,no,delivered,5,671.8,0.3015332197614991,0.7457523029682702,0.37482931625268395
10684.0,delhivery,groceries,truck,two day,central,clear,18.7,42.48,2,16,no,delivered,5,220.94,0.05144804088586031,0.8558853633572158,0.08150179837626961
10685.0,shadowfax,furniture,scooter,two day,south,cold,43.1,2.42,1,16,no,delivered,4,222.76,0.1345826235093697,0.03582395087001023,0.08268588231038457
10686.0,amazon logistics,fragile items,van,same day,south,cold,115.8,14.82,5,8,no,delivered,3,723.46,0.38228279386712094,0.28966223132036845,0.40843908330563966
10687.0,xpressbees,groceries,ev van,express,central,hot,4.7,19.82,1,2,no,delivered,5,132.96,0.003747870528109029,0.39201637666325484,0.024262400286470247
10688.0,shadowfax,furniture,scooter,same day,north,cold,21.9,19.38,2,8,no,delivered,4,267.64,0.06235093696763202,0.3830092118730808,0.11188461141097783
10689.0,amazon logistics,automobile parts,ev van,standard,north,stormy,289.5,45.13,13,24,no,delivered,3,1582.89,0.9741056218057922,0.9101330603889457,0.9675804324795003
10690.0,ekart,cosmetics,ev bike,same day,central,clear,216.1,13.03,5,8,no,delivered,5,1219.59,0.7240204429301533,0.2530194472876151,0.7312190625542432
10691.0,dhl,cosmetics,van,standard,central,hot,94.4,49.41,2,24,no,delivered,4,620.23,0.30936967632027257,0.9977482088024564,0.34127810280086596
10692.0,delhivery,groceries,van,express,north,stormy,37.0,15.58,6,2,yes,delayed,2,281.74,0.11379897785349236,0.3052200614124872,0.12105800892252785
10693.0,xpressbees,clothing,bike,express,central,clear,144.3,2.74,6,4,yes,failed,2,779.72,0.47938671209540035,0.04237461617195496,0.44504158997229243
10694.0,xpressbees,automobile parts,ev bike,two day,west,hot,179.6,17.04,6,16,no,delivered,4,949.12,0.5996592844974447,0.33510747185261,0.5552524792245316
10695.0,xpressbees,furniture,truck,same day,central,rainy,82.8,24.37,8,8,yes,delayed,3,587.11,0.26984667802385004,0.48515864892528143,0.3197303775822463
10696.0,xpressbees,electronics,ev van,same day,south,clear,170.5,32.26,7,8,no,delivered,5,1049.28,0.5686541737649063,0.6466734902763561,0.6204161313349466
10697.0,blue dart,furniture,scooter,same day,south,clear,136.4,32.19,6,8,no,delivered,4,878.57,0.4524701873935264,0.6452405322415556,0.5093529618883718
10698.0,shadowfax,electronics,van,same day,south,clear,191.4,14.43,7,8,no,delivered,5,1100.29,0.6398637137989779,0.2816786079836233,0.6536030112685753
10699.0,xpressbees,automobile parts,ev bike,standard,west,foggy,126.4,48.01,4,24,no,delivered,4,776.03,0.4183986371379898,0.9690890481064481,0.4426408923256527
10700.0,blue dart,furniture,van,standard,central,clear,151.2,2.97,5,24,no,delivered,4,764.91,0.5028960817717206,0.04708290685772774,0.43540626960732387
10701.0,fedex,fragile items,scooter,two day,central,stormy,37.5,29.71,7,16,no,delivered,5,276.63,0.11550255536626916,0.5944728761514841,0.1177334655690512
10702.0,ecom express,furniture,scooter,same day,south,hot,64.9,30.72,2,8,no,delivered,4,516.66,0.20885860306643955,0.6151484135107471,0.27389591980290595
10703.0,dhl,electronics,ev van,same day,north,hot,140.9,16.76,5,8,no,delivered,4,854.78,0.4678023850085179,0.3293756397134084,0.4938752933210118
10704.0,xpressbees,pharmacy,van,express,east,cold,159.5,38.22,6,5,yes,delayed,2,962.16,0.531175468483816,0.7686796315250767,0.5637362454337949
10705.0,fedex,pharmacy,ev bike,two day,east,cold,232.3,13.69,10,16,no,delivered,5,1202.57,0.7792163543441227,0.2665301944728761,0.7201459259835638
10706.0,shadowfax,documents,truck,standard,north,clear,55.5,11.86,4,24,no,delivered,5,313.08,0.1768313458262351,0.2290685772773797,0.1414476740297603
10707.0,shadowfax,cosmetics,truck,express,central,foggy,209.4,33.1,8,6,yes,delayed,2,1196.3,0.7011925042589439,0.6638689866939611,0.7160666917709808
10708.0,shadowfax,documents,scooter,same day,north,clear,137.4,28.91,6,8,no,delivered,5,873.73,0.45587734241908007,0.5780962128966223,0.5062040793383078
10709.0,amazon logistics,cosmetics,scooter,express,east,rainy,9.8,37.04,5,2,yes,delayed,3,210.12,0.021124361158432713,0.7445240532241555,0.07446235432839932
10710.0,ecom express,cosmetics,van,two day,south,foggy,16.4,25.34,4,16,no,delivered,3,158.02,0.04361158432708688,0.5050153531218013,0.04056632522543787
10711.0,ekart,clothing,bike,standard,west,cold,156.6,2.22,4,24,no,delivered,5,789.66,0.5212947189097105,0.03172978505629478,0.45150850992015107
10712.0,ecom express,documents,truck,same day,west,foggy,202.8,18.94,8,8,yes,delayed,2,1170.82,0.6787052810902897,0.37400204708290685,0.6994895166933713
10713.0,shadowfax,clothing,bike,two day,central,rainy,258.7,26.03,14,16,no,delivered,5,1371.59,0.8691652470187393,0.5191402251791197,0.8301095889198888
10714.0,shadowfax,cosmetics,scooter,standard,north,rainy,70.6,45.94,6,24,no,delivered,4,490.82,0.22827938671209538,0.9267144319344932,0.2570845303207462
10715.0,ekart,documents,truck,same day,south,hot,245.4,20.53,5,8,no,delivered,4,1388.59,0.8238500851788757,0.4065506653019447,0.8411697135792044
10716.0,dhl,pharmacy,bike,standard,south,rainy,53.6,1.64,5,24,no,delivered,4,272.92,0.17035775127768316,0.019856704196519956,0.11531975601104763
10717.0,shadowfax,groceries,bike,same day,central,hot,195.6,46.06,8,8,yes,delayed,2,1216.18,0.6541737649063033,0.9291709314227226,0.7290005316666982
10718.0,dhl,electronics,scooter,express,south,clear,51.8,43.54,1,3,no,delivered,3,439.62,0.16422487223168655,0.8775844421699078,0.22377403722916028
10719.0,ekart,fragile items,ev bike,two day,east,cold,188.2,29.57,6,16,no,delivered,5,1029.71,0.6289608177172061,0.5916069600818833,0.6076839760653697
10720.0,amazon logistics,cosmetics,ev bike,standard,west,rainy,82.5,29.36,7,24,no,delivered,3,500.58,0.26882453151618396,0.587308085977482,0.26343434306632973
10721.0,dhl,documents,bike,express,central,cold,114.1,48.2,4,4,no,delivered,4,765.1,0.3764906303236797,0.972978505629478,0.435529882765281
10722.0,shadowfax,fragile items,scooter,standard,south,cold,194.3,7.68,4,24,no,delivered,4,994.54,0.6497444633730836,0.1435005117707267,0.5848025299319501
10723.0,delhivery,cosmetics,bike,same day,west,stormy,159.6,35.75,9,8,yes,delayed,2,1005.25,0.5315161839863713,0.7181166837256908,0.5917704084673191
10724.0,delhivery,fragile items,bike,standard,central,foggy,27.6,9.22,2,24,no,delivered,4,165.66,0.08177172061328791,0.1750255885363357,0.04553687536644794
10725.0,amazon logistics,clothing,ev van,same day,south,rainy,185.7,1.75,6,8,no,delivered,5,1033.75,0.620442930153322,0.022108495394063454,0.6103123821608776
10726.0,blue dart,electronics,van,express,central,cold,169.2,6.74,5,5,yes,delayed,2,916.22,0.5642248722316865,0.12425793244626407,0.533847885030915
10727.0,amazon logistics,electronics,ev bike,two day,south,cold,222.6,6.46,9,16,no,delivered,5,1132.38,0.7461669505962522,0.11852610030706243,0.6744806230519542
10728.0,ecom express,furniture,ev bike,standard,south,cold,255.8,0.77,8,24,no,delivered,3,1281.31,0.8592844974446339,0.002047082906857728,0.7713738210232409
10729.0,fedex,fragile items,van,same day,west,cold,59.9,29.59,1,8,no,delivered,4,488.27,0.19182282793867123,0.5920163766632548,0.25542551162184884
10730.0,amazon logistics,automobile parts,ev bike,standard,south,stormy,202.5,35.2,8,24,no,delivered,3,1118.1,0.6776831345826235,0.7068577277379734,0.6651901183381289
10731.0,dhl,automobile parts,scooter,standard,east,stormy,106.6,39.82,5,24,no,delivered,3,652.46,0.3509369676320272,0.8014329580348003,0.362246797963792
10732.0,ecom express,pharmacy,van,two day,west,hot,71.6,11.19,2,16,no,delivered,3,391.57,0.23168654173764905,0.21535312180143293,0.19251292017738875
10733.0,ekart,pharmacy,van,two day,south,stormy,214.2,20.28,9,16,no,delivered,3,1131.84,0.7175468483816013,0.4014329580348004,0.6741293014451287
10734.0,dhl,documents,truck,two day,south,clear,154.7,16.54,3,16,no,delivered,4,823.12,0.5148211243611585,0.32487205731832136,0.473277437631957
10735.0,dhl,electronics,scooter,standard,west,clear,268.3,20.3,5,24,no,delivered,4,1402.4,0.9018739352640546,0.40184237461617195,0.850154438375978
10736.0,amazon logistics,clothing,ev bike,two day,central,stormy,72.9,48.29,9,16,no,delivered,3,509.37,0.23611584327086885,0.9748208802456498,0.26915307811076417
10737.0,delhivery,electronics,ev van,express,north,cold,52.9,20.64,1,3,no,delivered,5,376.42,0.16797274275979557,0.4088024564994882,0.18265639731923397
10738.0,amazon logistics,cosmetics,ev van,standard,central,cold,151.6,22.35,3,24,no,delivered,4,825.05,0.5042589437819421,0.4438075742067554,0.4745330870785734
10739.0,delhivery,furniture,ev van,express,north,foggy,236.5,42.69,10,6,yes,delayed,2,1360.57,0.793526405451448,0.8601842374616171,0.8229400257583795
10740.0,ekart,cosmetics,truck,standard,west,stormy,155.7,26.03,9,24,no,delivered,4,856.59,0.5182282793867121,0.5191402251791197,0.4950528712994449
10741.0,shadowfax,clothing,ev bike,same day,east,stormy,128.7,21.6,9,8,yes,failed,1,808.3,0.42623509369676316,0.42845445240532243,0.46363561131130654
10742.0,blue dart,automobile parts,ev bike,same day,north,foggy,193.8,8.08,10,8,yes,delayed,2,1093.24,0.6480408858603067,0.1516888433981576,0.6490163125128003
10743.0,fedex,cosmetics,ev van,standard,west,stormy,160.0,35.85,8,24,no,delivered,4,907.55,0.5328790459965929,0.7201637666325486,0.5282072214546639
10744.0,ecom express,automobile parts,bike,two day,north,stormy,191.6,34.44,10,16,no,delivered,4,1061.32,0.6405451448040886,0.6912998976458545,0.6282493019760147
10745.0,amazon logistics,pharmacy,scooter,same day,south,clear,227.6,44.82,6,8,no,delivered,5,1372.46,0.7632027257240205,0.9037871033776868,0.8306756070642186
10746.0,delhivery,groceries,van,same day,east,clear,294.6,28.3,8,8,yes,failed,1,1632.7206,0.991482112436116,0.5656090071647901,1.0
10747.0,shadowfax,pharmacy,truck,standard,west,rainy,74.1,6.91,8,24,no,delivered,4,391.23,0.2402044293015332,0.1277379733879222,0.19229171768420245
10748.0,shadowfax,pharmacy,ev van,two day,south,rainy,181.0,41.81,5,16,no,delivered,4,1030.43,0.6044293015332198,0.8421699078812691,0.6081524048744701
10749.0,delhivery,clothing,bike,express,north,hot,180.9,4.58,8,5,yes,delayed,2,968.24,0.6040885860306645,0.08004094165813715,0.5676918664884207
10750.0,shadowfax,electronics,bike,express,west,rainy,69.6,15.92,5,3,yes,delayed,2,445.76,0.22487223168654172,0.31218014329580346,0.2277686940178778
10751.0,fedex,pharmacy,ev van,standard,north,hot,288.7,29.84,13,24,no,delivered,5,1533.02,0.9713798977853493,0.5971340839303991,0.9351352314936138
10752.0,xpressbees,electronics,scooter,two day,east,clear,236.5,26.13,7,16,no,delivered,4,1260.89,0.793526405451448,0.5211873080859775,0.7580886595206984
10753.0,ekart,electronics,bike,same day,west,stormy,67.8,34.25,4,8,no,delivered,4,541.75,0.21873935264054514,0.6874104401228249,0.29021936260891945
10754.0,ekart,electronics,ev bike,two day,west,hot,294.3,29.03,6,16,no,delivered,5,1558.59,0.9904599659284499,0.5805527123848515,0.9517709601723607
10755.0,xpressbees,pharmacy,ev van,same day,north,hot,68.4,28.54,2,8,no,delivered,5,527.62,0.22078364565587738,0.5705220061412486,0.28102644723032355
10756.0,xpressbees,automobile parts,ev van,standard,west,stormy,76.6,29.1,8,24,no,delivered,5,470.3,0.24872231686541738,0.581985670419652,0.24373430926138406
10757.0,blue dart,furniture,ev van,same day,north,hot,4.9,16.5,2,8,no,delivered,3,174.0,0.0044293015332197636,0.32405322415557825,0.05096284240519456
10758.0,blue dart,clothing,bike,express,north,cold,34.6,45.54,2,2,no,delivered,4,359.62,0.10562180579216354,0.9185261003070623,0.17172639177355734
10759.0,shadowfax,furniture,bike,same day,south,stormy,24.7,15.01,6,8,no,delivered,5,268.53,0.0718909710391823,0.2935516888433981,0.1124636414666714
10760.0,amazon logistics,furniture,ev van,same day,west,hot,280.2,22.89,6,8,no,delivered,4,1569.67,0.9424190800681431,0.45486182190378704,0.958979559067962
10761.0,blue dart,pharmacy,ev bike,two day,south,rainy,257.2,45.36,11,16,no,delivered,5,1422.08,0.8640545144804088,0.9148413510747184,0.8629581591580563
10762.0,blue dart,groceries,scooter,standard,central,hot,204.6,5.07,6,24,no,delivered,4,1038.21,0.6848381601362862,0.09007164790174002,0.6132140383950275
10763.0,amazon logistics,furniture,van,two day,north,rainy,116.8,25.93,5,16,no,delivered,4,661.79,0.3856899488926746,0.517093142272262,0.36831685461505165
10764.0,xpressbees,documents,ev van,express,east,clear,225.8,10.55,8,6,yes,delayed,3,1210.65,0.7570698466780239,0.2022517911975435,0.7254027381745797
10765.0,ecom express,automobile parts,ev van,same day,east,clear,145.5,38.5,6,8,no,delivered,4,943.0,0.4834752981260647,0.7744114636642784,0.5512708343471779
10766.0,amazon logistics,furniture,ev van,same day,east,clear,288.4,21.82,7,8,no,delivered,4,1607.46,0.9703577512776831,0.4329580348004094,0.9835655655900524
10767.0,ecom express,documents,van,same day,south,hot,10.8,45.66,3,8,no,delivered,4,290.98,0.02453151618398637,0.9209825997952915,0.12706951197265
10768.0,blue dart,electronics,ev bike,same day,north,foggy,3.6,18.91,4,8,no,delivered,4,172.73,0.0,0.3733879222108495,0.05013658603358686
10769.0,ekart,cosmetics,bike,same day,west,rainy,114.8,46.84,6,8,no,delivered,5,814.52,0.3788756388415673,0.9451381780962129,0.46768231574547964
10770.0,ekart,groceries,ev van,two day,west,clear,252.5,21.24,6,16,no,delivered,3,1326.22,0.8480408858603067,0.4210849539406345,0.8005920679908801
10771.0,delhivery,documents,scooter,express,west,stormy,204.8,49.52,12,6,yes,delayed,3,1223.76,0.685519591141397,0.9999999999999999,0.7339320460736166
10772.0,amazon logistics,furniture,ev van,express,central,hot,97.9,13.58,4,3,yes,delayed,3,580.24,0.3212947189097104,0.26427840327533264,0.3152607860287464
10773.0,shadowfax,furniture,bike,two day,central,clear,30.7,25.69,2,16,no,delivered,5,230.57,0.09233390119250426,0.5121801432958034,0.0877670336979878
10774.0,delhivery,fragile items,ev van,two day,west,foggy,169.3,29.58,8,16,no,delivered,5,935.24,0.564565587734242,0.591811668372569,0.5462222127379845
10775.0,blue dart,furniture,truck,express,east,foggy,168.9,39.35,9,5,yes,failed,1,1012.55,0.5632027257240205,0.791811668372569,0.5965197561151427
10776.0,blue dart,cosmetics,truck,express,north,cold,10.4,5.19,2,2,yes,delayed,2,117.57,0.02316865417376491,0.0925281473899693,0.014249734491948614
10777.0,dhl,pharmacy,ev bike,same day,south,clear,249.0,35.64,9,8,yes,delayed,2,1451.92,0.8361158432708689,0.7158648925281473,0.8823719309129963
10778.0,fedex,fragile items,van,two day,south,clear,227.3,18.68,6,16,no,delivered,5,1192.54,0.7621805792163544,0.3686796315250767,0.7136204524345675
10779.0,ekart,electronics,ev van,two day,south,rainy,149.4,19.4,10,16,no,delivered,5,805.2,0.496763202725724,0.38341862845445235,0.461618765049902
10780.0,ecom express,groceries,bike,standard,central,cold,52.7,6.71,3,24,no,delivered,3,283.63,0.16729131175468487,0.12364380757420676,0.12228763454641647
10781.0,blue dart,cosmetics,truck,standard,north,clear,160.0,9.65,8,24,no,delivered,5,828.95,0.5328790459965929,0.18382804503582395,0.47707040979453413
10782.0,shadowfax,clothing,scooter,same day,west,hot,189.4,31.65,6,8,no,delivered,4,1141.95,0.6330494037478706,0.634186284544524,0.6807068226395806
10783.0,dhl,groceries,bike,standard,east,foggy,273.4,1.8,12,24,no,delivered,4,1372.4,0.9192504258943781,0.02313203684749232,0.8306365713301269
10784.0,dhl,groceries,truck,two day,south,hot,71.4,0.67,3,16,no,delivered,4,358.38,0.23100511073253835,0.0,0.1709196532689955
10785.0,amazon logistics,fragile items,ev bike,express,west,rainy,235.0,45.65,12,6,yes,delayed,2,1361.95,0.7884156729131175,0.9207778915046058,0.8238378476424888
10786.0,ecom express,automobile parts,bike,express,west,foggy,151.5,0.67,6,5,yes,delayed,2,808.19,0.5039182282793867,0.0,0.4635640457988051
10787.0,delhivery,electronics,ev bike,two day,central,foggy,17.0,6.96,1,16,no,delivered,4,105.88,0.045655877342419084,0.12876151484135107,0.006644272299748628
10788.0,fedex,clothing,ev van,two day,north,foggy,240.5,25.03,11,16,no,delivered,5,1277.59,0.8071550255536627,0.4986693961105425,0.7689536055095554
10789.0,blue dart,cosmetics,ev bike,two day,south,foggy,174.0,11.17,8,16,no,delivered,4,903.51,0.5805792163543442,0.2149437052200614,0.525578815359156
10790.0,dhl,clothing,scooter,same day,central,hot,15.6,20.36,2,8,no,delivered,5,239.08,0.04088586030664395,0.40307062436028657,0.09330360198332757
10791.0,shadowfax,furniture,bike,two day,central,clear,205.0,31.71,7,16,no,delivered,5,1120.13,0.6862010221465077,0.6354145342886387,0.666510827341565
10792.0,dhl,automobile parts,bike,express,south,cold,167.8,13.86,5,5,no,delivered,4,930.58,0.5594548551959115,0.2700102354145342,0.5431904373901957
10793.0,ekart,automobile parts,truck,standard,east,cold,121.1,5.66,5,24,no,delivered,5,622.48,0.40034071550255534,0.10214943705220061,0.3427419428293048
10794.0,ekart,automobile parts,scooter,same day,north,clear,28.2,8.44,1,8,no,delivered,4,266.32,0.0838160136286201,0.15905834186284543,0.11102582526096039
10795.0,ekart,clothing,van,standard,north,cold,267.3,6.12,11,24,no,delivered,4,1354.86,0.8984667802385009,0.11156601842374617,0.8192251250639859
10796.0,ekart,clothing,bike,standard,north,stormy,279.0,25.49,12,24,no,delivered,3,1471.47,0.9383304940374787,0.508085977482088,0.8950910742712093
10797.0,dhl,clothing,van,express,north,cold,281.0,5.18,8,7,yes,delayed,3,1470.54,0.945144804088586,0.0923234390992835,0.8944860203927878
10798.0,xpressbees,cosmetics,bike,same day,north,rainy,190.0,19.72,6,8,no,delivered,4,1109.16,0.6350936967632028,0.38996929375639705,0.6593737939584654
10799.0,delhivery,clothing,van,two day,south,cold,19.9,8.02,1,16,no,delivered,5,123.56,0.0555366269165247,0.15046059365404296,0.018146801945436893
10800.0,delhivery,groceries,truck,standard,west,foggy,191.6,49.52,7,24,no,delivered,5,1106.74,0.6405451448040886,0.9999999999999999,0.6577993526834334
10801.0,fedex,fragile items,ev van,same day,west,foggy,250.4,42.64,10,8,yes,delayed,2,1479.92,0.840885860306644,0.8591606960081882,0.9005886068224573
10802.0,xpressbees,furniture,scooter,same day,west,stormy,297.1,39.55,9,8,yes,delayed,2,1632.7206,1.0000000000000002,0.7959058341862844,1.0
10803.0,ekart,automobile parts,scooter,same day,west,hot,169.0,35.84,3,8,no,delivered,5,1052.52,0.5635434412265758,0.7199590583418628,0.6225240609758984
10804.0,blue dart,furniture,ev bike,same day,west,rainy,107.5,47.28,7,8,no,delivered,5,779.34,0.35400340715502554,0.9541453428863869,0.4447943636563783
10805.0,shadowfax,groceries,ev van,express,south,clear,135.8,12.66,5,4,yes,delayed,2,766.98,0.45042589437819425,0.24544524053224154,0.43675300243348764
10806.0,dhl,automobile parts,van,standard,south,clear,172.8,45.99,5,24,no,delivered,4,1001.97,0.5764906303236798,0.9277379733879222,0.5896364550036394
10807.0,xpressbees,furniture,van,standard,east,cold,247.9,23.06,4,24,no,delivered,5,1308.68,0.8323679727427599,0.45834186284544515,0.7891806217247391
10808.0,blue dart,clothing,ev bike,standard,west,clear,283.5,6.0,8,24,no,delivered,4,1435.5,0.9536626916524702,0.10910951893551687,0.8716891516832337
10809.0,blue dart,pharmacy,ev bike,express,east,clear,68.1,28.37,1,3,no,delivered,4,475.61,0.21976149914821125,0.5670419651995906,0.24718897172849968
10810.0,fedex,cosmetics,ev bike,same day,central,clear,75.6,38.16,2,8,no,delivered,4,592.48,0.2453151618398637,0.767451381780962,0.3232240757834537
10811.0,dhl,fragile items,truck,standard,south,rainy,251.0,36.81,7,24,no,delivered,4,1365.43,0.8429301533219762,0.7398157625383828,0.8261019202198076
10812.0,xpressbees,electronics,bike,standard,west,clear,138.7,20.83,6,24,no,delivered,5,755.99,0.46030664395229975,0.4126919140225178,0.4296029571390242
10813.0,fedex,electronics,scooter,same day,west,foggy,83.2,22.26,7,8,no,delivered,4,582.78,0.27120954003407155,0.4419651995905834,0.3169132987719618
10814.0,dhl,pharmacy,bike,same day,west,clear,37.0,33.59,1,8,no,delivered,5,385.77,0.11379897785349236,0.673899692937564,0.18873946588185753
10815.0,blue dart,cosmetics,van,two day,north,rainy,56.0,18.05,4,16,no,delivered,5,334.15,0.17853492333901194,0.35578300921187306,0.15515572265162972
10816.0,blue dart,pharmacy,ev van,two day,north,foggy,100.5,41.07,6,16,no,delivered,4,625.71,0.3301533219761499,0.827021494370522,0.34484336651457476
10817.0,xpressbees,groceries,scooter,two day,west,foggy,9.7,20.44,5,16,no,delivered,4,109.82,0.020783645655877342,0.40470829068577274,0.009207618838437077
10818.0,ekart,cosmetics,ev bike,standard,central,foggy,291.4,10.66,9,24,no,delivered,4,1488.98,0.9805792163543441,0.20450358239508698,0.9064830026703043
10819.0,fedex,pharmacy,van,express,east,clear,164.5,4.07,3,5,no,delivered,5,884.71,0.5482112436115844,0.06960081883316274,0.5133476186770893
10820.0,amazon logistics,automobile parts,scooter,express,north,clear,247.2,8.19,6,6,no,delivered,4,1310.57,0.8299829642248723,0.1539406345957011,0.7904102473486277
10821.0,ecom express,groceries,scooter,same day,central,hot,132.6,28.44,5,8,no,delivered,5,848.32,0.43952299829642244,0.568474923234391,0.48967244595047194
10822.0,ekart,cosmetics,ev bike,two day,central,clear,287.4,6.46,8,16,no,delivered,4,1456.38,0.9669505962521294,0.11852610030706243,0.8852735871471462
10823.0,delhivery,clothing,ev bike,two day,central,foggy,127.7,19.49,7,16,no,delivered,4,696.97,0.42282793867120955,0.3852610030706243,0.3912048067041531
10824.0,xpressbees,cosmetics,scooter,two day,east,rainy,120.1,22.53,10,16,no,delivered,5,668.09,0.3969335604770017,0.4474923234390993,0.37241560669468043
10825.0,xpressbees,cosmetics,ev van,standard,west,clear,218.4,6.16,7,24,no,delivered,4,1110.48,0.7318568994889268,0.11238485158648925,0.6602325801084828
10826.0,ekart,documents,bike,standard,north,clear,169.2,25.08,5,24,no,delivered,4,921.24,0.5642248722316865,0.49969293756397126,0.537113874783254
10827.0,shadowfax,electronics,truck,express,north,clear,92.6,37.47,4,3,yes,failed,1,625.41,0.30323679727427594,0.7533265097236437,0.3446481878441162
10828.0,blue dart,automobile parts,scooter,two day,north,rainy,3.6,34.64,2,16,no,delivered,5,110.42,0.0,0.6953940634595701,0.009597976179354102
10829.0,xpressbees,electronics,ev van,express,east,hot,37.9,5.99,1,2,no,delivered,3,257.47,0.11686541737649064,0.10890481064483111,0.10526805448243431
10830.0,xpressbees,furniture,ev bike,standard,central,clear,78.8,19.86,2,24,no,delivered,4,453.58,0.25621805792163543,0.3928352098259979,0.232856351361163
10831.0,ekart,electronics,bike,standard,north,hot,33.1,10.78,3,24,no,delivered,5,197.84,0.10051107325383304,0.20696008188331624,0.06647304075096425
10832.0,fedex,groceries,van,same day,east,clear,155.6,1.39,5,8,no,delivered,4,882.17,0.5178875638841568,0.014738996929375634,0.5116951059338739
10833.0,dhl,fragile items,ev bike,two day,west,rainy,102.1,37.69,10,16,no,delivered,4,623.57,0.33560477001703576,0.7578300921187306,0.3434510919986374
10834.0,delhivery,furniture,truck,express,east,stormy,210.1,41.39,10,6,yes,delayed,2,1224.67,0.7035775127768313,0.8335721596724667,0.7345240880406742
